Library	seqnames	start	end	width	strand	genoT	deltaW	Quality	Median_insert_size	Adapters_at_least_50bp	Alignment_rate	Initial_reads_aligned	Postfiltering_reads_aligned	Mean_read_length	Duplication_rate	Coverage_depth	Background	Reads_per_Mb	Percent_WC	Mean_GC	Coverage_after_1Gb_sequencing	gene
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000078.7	7535173	7550221	15049	*	cc-wc	78	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000078.7	29773355	29788551	15197	*	wc-cc	82	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000079.7	88420478	88430615	10138	*	wc-cc	86	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000079.7	111561821	111577092	15272	*	cc-wc	82	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000080.7	36366174	36373168	6995	*	ww-wc	80	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000080.7	81224520	81247387	22868	*	wc-ww	79	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000080.7	105583394	105656822	73429	*	ww-wc	90	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000081.7	45943328	45968033	24706	*	wc-ww	90	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000081.7	52522704	52567806	45103	*	ww-wc	83	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000081.7	60133897	60226414	92518	*	wc-ww	89	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000082.7	17754619	17767007	12389	*	ww-wc	98	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000082.7	85151738	85224895	73158	*	wc-cc	68	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000084.7	11082697	11083696	1000	*	wc-ww	82	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000084.7	33053927	33098808	44882	*	ww-wc	86	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000084.7	44641510	44654573	13064	*	wc-ww	84	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000084.7	55834390	55885501	51112	*	ww-wc	80	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000084.7	64319432	64325618	6187	*	wc-cc	89	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000086.8	9959267	9983175	23909	*	wc-ww	77	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-c38-mesc-a1h5-hkt-r59-c54_S810_	NC_000086.8	54911775	54911967	193	*	ww-wc	73	G	126	0.00770011	0.9567	519696	519696	71.982267	0.029275	0.0134495373	0.0290919128	96	0.5	0.42161	0.176554	BLM
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000067.7	18452660	18467156	14497	*	wc-ww	92	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000067.7	84912582	85171419	258838	*	ww-wc	65	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000067.7	184298436	184429771	131336	*	wc-ww	80	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000068.8	21989735	22038714	48980	*	cc-wc	86	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000070.7	89960052	90017059	57008	*	cc-wc	83	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000072.7	41141955	41161723	19769	*	cc-wc	80	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000078.7	73849435	74147891	298457	*	ww-wc	37	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000078.7	112894001	112962326	68326	*	wc-ww	34	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000078.7	113012061	113021313	9253	*	ww-wc	37	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000081.7	88799627	88802471	2845	*	ww-wc	85	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000084.7	67853370	67883251	29882	*	wc-ww	65	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000084.7	70608078	70610075	1998	*	ww-wc	78	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c2_S1115_	NC_000086.8	115328640	115452224	123585	*	wc-ww	93	G	140	0.000125806	0.9286	313088	313088	74.086183	0.040992	0.0082387649	0.0132495913	58	0.5588235294	0.416694	0.111232	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000067.7	184146657	184147264	608	*	wc-cc	83	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000067.7	193403289	193424954	21666	*	cc-wc	69	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000068.8	47892321	47923279	30959	*	wc-ww	97	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000069.7	35518453	35587281	68829	*	ww-wc	87	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000072.7	145788147	145859724	71578	*	wc-ww	68	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000079.7	21413660	21453277	39618	*	cc-wc	97	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000080.7	120711027	120724070	13044	*	cc-wc	96	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000081.7	99043676	99060491	16816	*	wc-cc	73	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000084.7	85238768	85358966	120199	*	ww-wc	12	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c3_S1116_	NC_000084.7	85927433	85981727	54295	*	wc-ww	17	G	132	0.00143304	0.9281	532054	532054	72.997893	0.039673	0.0138140624	0.0252179638	96	0.4516129032	0.418386	0.151815	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000068.8	118423287	118426637	3351	*	ww-wc	74	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000068.8	122211021	122306705	95685	*	wc-ww	79	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000068.8	151325442	151341381	15940	*	ww-wc	74	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000069.7	87075378	87094022	18645	*	cc-wc	61	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000069.7	90514709	90517812	3104	*	wc-cc	49	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000071.7	82800544	82837979	37436	*	cc-wc	77	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000072.7	125578239	125676069	97831	*	wc-ww	36	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000073.7	30601327	30677235	75909	*	wc-cc	78	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000074.7	63458526	63500309	41784	*	cc-wc	81	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000078.7	87399138	87432231	33094	*	cc-wc	47	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000079.7	85443882	85540927	97046	*	wc-ww	89	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000081.7	72895264	72912128	16865	*	ww-wc	65	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000083.7	23708536	23737447	28912	*	cc-wc	82	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c4_S1117_	NC_000085.7	31574522	31598619	24098	*	ww-wc	81	P	117	0.0121076	0.9535	202282	202282	71.33786	0.020625	0.0052343477	0.1621675072	36	0.4857142857	0.423578	NA	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000067.7	75341876	75350192	8317	*	ww-wc	70	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000067.7	75515548	75525924	10377	*	wc-ww	80	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000067.7	170334601	170520219	185619	*	ww-wc	71	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000067.7	172430421	172532334	101914	*	wc-ww	73	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000068.8	90560620	90601665	41046	*	ww-wc	74	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000068.8	92340544	92364521	23978	*	wc-ww	73	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000068.8	118518537	118527436	8900	*	ww-wc	77	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000070.7	128757332	128763829	6498	*	cc-wc	69	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000071.7	125674118	125677041	2924	*	ww-wc	79	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000072.7	119754633	119758754	4122	*	cc-wc	75	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000072.7	119935791	119939691	3901	*	wc-cc	74	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000076.7	31592724	31595308	2585	*	wc-ww	87	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000076.7	71394674	71401574	6901	*	ww-wc	109	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000077.7	19662602	19700334	37733	*	ww-wc	86	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000081.7	32314356	32400711	86356	*	wc-cc	87	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000083.7	7004952	7010736	5785	*	wc-ww	45	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c5_S1118_	NC_000083.7	8804908	8812315	7408	*	ww-wc	41	P	135	0.00017697	0.9722	583210	583210	73.239761	0.045181	0.0151052935	0.1527340003	102	0.5263157895	0.420084	0.153749	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000067.7	57911617	57913909	2293	*	cc-wc	92	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000067.7	107122459	107143287	20829	*	wc-cc	71	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000068.8	66229300	66256465	27166	*	cc-wc	93	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000070.7	80977955	80993740	15786	*	ww-wc	82	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000071.7	121277323	121308501	31179	*	ww-wc	74	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000071.7	125521324	125529520	8197	*	wc-ww	72	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000072.7	29549558	29552033	2476	*	cc-wc	53	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000072.7	30486707	30513972	27266	*	wc-cc	67	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000072.7	38428936	38455155	26220	*	cc-wc	58	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000072.7	40156783	40210187	53405	*	wc-cc	64	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000072.7	88106503	88109136	2634	*	cc-wc	65	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000073.7	54096828	54125883	29056	*	ww-wc	79	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000073.7	68368758	68406571	37814	*	wc-cc	100	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000074.7	105895414	105914677	19264	*	cc-wc	70	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000074.7	108284910	108378389	93480	*	wc-cc	69	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000076.7	50013862	50034461	20600	*	ww-wc	98	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000077.7	97027526	97036642	9117	*	wc-cc	56	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000077.7	106250394	106256755	6362	*	cc-wc	55	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000077.7	107533244	107568355	35112	*	wc-cc	71	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000077.7	120180096	120198047	17952	*	cc-wc	56	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000077.7	120905310	120937258	31949	*	wc-cc	60	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000078.7	17670957	17714686	43730	*	cc-wc	41	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000078.7	24678107	24756754	78648	*	wc-cc	52	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000078.7	72718819	72744600	25782	*	cc-wc	41	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000078.7	88011477	88097865	86389	*	wc-cc	43	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000078.7	88488867	88492792	3926	*	cc-wc	42	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000078.7	111771712	111796395	24684	*	wc-cc	47	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000079.7	23701793	23708010	6218	*	ww-wc	78	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000081.7	65099113	65156005	56893	*	wc-ww	93	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000082.7	53122809	53122812	4	*	ww-wc	92	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000083.7	5560992	5583358	22367	*	wc-cc	47	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000083.7	8442261	8463480	21220	*	cc-wc	56	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000086.8	26752270	28805281	2053012	*	cc-wc	71	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
f1216-wt-mesc-a1h5-hkt-f11-r2-c6_S1119_	NC_000086.8	105754781	105764044	9264	*	wc-ww	83	P	136	0.00138208	0.9689	628970	628970	73.156987	0.045061	0.0162741235	0.0830246807	112	0.462962963	0.418067	0.159448	WT
